id,Name,description,Slug,color,FrenchName,FrenchDescription,area,ColonialEntity
7151770668ed120adb16f3c42c7985cc,Cession 75,https://native-land.ca/maps/treaties/cession-75/,cession-75,#162255,Cession 75,https://native-land.ca/maps/treaties/cession-75/,85778,United States of America
72a58ece4b2a9b8f5822ee15a03c5d20,Cession 164,https://native-land.ca/maps/treaties/cession-164/,cession-164,#5700BB,Cession 164,https://native-land.ca/maps/treaties/cession-164/,168,United States of America
72bd2cab3c14cccf1e917e884ef2c06d,Cession 370,https://native-land.ca/maps/treaties/cession-370/,cession-370,#7722CC,Cession 370,https://native-land.ca/maps/treaties/cession-370/,2598,United States of America
732055757ebdae42abc962c212ac9d99,Cession 42,https://native-land.ca/maps/treaties/cession-42-3/,cession-42,#1D11CC,Cession 42,https://native-land.ca/maps/treaties/cession-42-3/,491,United States of America
739b13df7305acad4666607727d09872,Cession 467,https://native-land.ca/maps/treaties/cession-467/,cession-467,#102211,Cession 467,https://native-land.ca/maps/treaties/cession-467/,417,United States of America
73be5aaf94a964355bd8fdc2846ee337,Cession 664,https://native-land.ca/maps/treaties/cession-664/,cession-664,#1C00DD,Cession 664,https://native-land.ca/maps/treaties/cession-664/,18,United States of America
73c04f5852dd3594bec773b1446eade3,Cession 189,https://native-land.ca/maps/treaties/cession-189/,cession-189,#5B00DD,Cession 189,https://native-land.ca/maps/treaties/cession-189/,290,United States of America
73e86d7720df68db771cfdad97715f0c,Cession 236,https://native-land.ca/maps/treaties/cession-236/,cession-236,#9B1144,Cession 236,https://native-land.ca/maps/treaties/cession-236/,4,United States of America
743b3636212430945d4e9e8d72075a2b,Cession 359,https://native-land.ca/maps/treaties/cession-359/,cession-359,#231111,Cession 359,https://native-land.ca/maps/treaties/cession-359/,224,United States of America
749a32657e6ecb015f1d02513ee91aa5,Cession 274,https://native-land.ca/maps/treaties/cession-274/,cession-274,#C411EE,Cession 274,https://native-land.ca/maps/treaties/cession-274/,10845,United States of America
74fe066b75baf138fb548ed2384a028e,Cession 353,https://native-land.ca/maps/treaties/cession-353/,cession-353,#CE0055,Cession 353,https://native-land.ca/maps/treaties/cession-353/,10195,United States of America
7575da273be45f958dd8ac24dd72ccbe,Cession 648,https://native-land.ca/maps/treaties/cession-648/,cession-648,#262233,Cession 648,https://native-land.ca/maps/treaties/cession-648/,671,United States of America
75c13437bce146a22245d4422b657370,Cession 616,https://native-land.ca/maps/treaties/cession-616/,cession-616,#340088,Cession 616,https://native-land.ca/maps/treaties/cession-616/,45090,United States of America
75ce4c76abad98375d10bbc0bf083dff,Cession 620,https://native-land.ca/maps/treaties/cession-620/,cession-620,#EB11FF,Cession 620,https://native-land.ca/maps/treaties/cession-620/,26469,United States of America
7627633f81addfe59d560315f8520db0,Cession 702,https://native-land.ca/maps/treaties/cession-702/,cession-702,#EA2266,Cession 702,https://native-land.ca/maps/treaties/cession-702/,9177,United States of America
7646d2748b9431be2e40b00a9874d1f7,Cession 266,https://native-land.ca/maps/treaties/cession-266/,cession-266,#BA0022,Cession 266,https://native-land.ca/maps/treaties/cession-266/,3745,United States of America
76587e16add2c3cc22ec87a3ce660988,Cession 146,https://native-land.ca/maps/treaties/cession-146/,cession-146,#4100FF,Cession 146,https://native-land.ca/maps/treaties/cession-146/,3976,United States of America
76caae5c35b861e536b7de9372893ade,Cession 92,https://native-land.ca/maps/treaties/cession-92/,cession-92,#DB2244,Cession 92,https://native-land.ca/maps/treaties/cession-92/,4270,United States of America
76f235555e8fb390a3644b6454ae11ca,Cession 680,https://native-land.ca/maps/treaties/cession-680/,cession-680,#5022AA,Cession 680,https://native-land.ca/maps/treaties/cession-680/,64,United States of America
7714dc9c2fd09742772ecc48c45abae0,Cession 684,https://native-land.ca/maps/treaties/cession-684/,cession-684,#6411BB,Cession 684,https://native-land.ca/maps/treaties/cession-684/,8314,United States of America
77f6fc565753a96490145d908928870d,Cession 386,https://native-land.ca/maps/treaties/cession-386/,cession-386,#A70099,Cession 386,https://native-land.ca/maps/treaties/cession-386/,364,United States of America
79ebe5c69b900e764c1d1bb170fe04a1,Cession 434,https://native-land.ca/maps/treaties/cession-434/,cession-434,#F411FF,Cession 434,https://native-land.ca/maps/treaties/cession-434/,2472,United States of America
7a6e124fe1aeb568e71b122d3c837e0d,Cession 394,https://native-land.ca/maps/treaties/cession-394/,cession-394,#CC1166,Cession 394,https://native-land.ca/maps/treaties/cession-394/,10,United States of America
7ae4f8848ecbdebbd90211f3b9196082,Cession 243,https://native-land.ca/maps/treaties/cession-243/,cession-243,#EF2222,Cession 243,https://native-land.ca/maps/treaties/cession-243/,15743,United States of America
7b0f628cdb6d5fbe28fe8645010e37ab,Cession 556,https://native-land.ca/maps/treaties/cession-556/,cession-556,#9C11BB,Cession 556,https://native-land.ca/maps/treaties/cession-556/,473,United States of America
7bb6e378aa5bb1a4c29356559fbabd11,Cession 383,https://native-land.ca/maps/treaties/cession-383/,cession-383,#722233,Cession 383,https://native-land.ca/maps/treaties/cession-383/,14,United States of America
7bc018fc95611f6e8fed705b749061ec,Cession 107,https://native-land.ca/maps/treaties/cession-107/,cession-107,#4F0044,Cession 107,https://native-land.ca/maps/treaties/cession-107/,10,United States of America
7bc6eeeae976fe459a8b365a93924d46,Cession 558,https://native-land.ca/maps/treaties/cession-558/,cession-558,#E400CC,Cession 558,https://native-land.ca/maps/treaties/cession-558/,96341,United States of America
7bda6babf7d8669966e92bd2230c9d41,Cession 579,https://native-land.ca/maps/treaties/cession-579/,cession-579,#670022,Cession 579,https://native-land.ca/maps/treaties/cession-579/,903,United States of America
7c89ee9bb160ff642cd7bec5359999dd,Treaty with the Nez Perces 1855 (Cession 441),https://native-land.ca/maps/treaties/cession-441/,cession-441,#B30055,Treaty with the Nez Perces 1855 (Cession 441),https://native-land.ca/maps/treaties/cession-441/,26642,United States of America
7cba215ab76254cc2af9f5de2b93998b,Cession 659,https://native-land.ca/maps/treaties/cession-659/,cession-659,#4800FF,Cession 659,https://native-land.ca/maps/treaties/cession-659/,3957,United States of America
7d05059c283634e9043c24020a984229,Cession 470,https://native-land.ca/maps/treaties/cession-470/,cession-470,#610055,Cession 470,https://native-land.ca/maps/treaties/cession-470/,29,United States of America
7d091716d1d04bbb94c40002937659b2,Cession 201,https://native-land.ca/maps/treaties/cession-201/,cession-201,#0022BB,Cession 201,https://native-land.ca/maps/treaties/cession-201/,15,United States of America
7d39e4d311401f9a5156bc96e69c8d65,Cession 711,https://native-land.ca/maps/treaties/cession-711/,cession-711,#FD2299,Cession 711,https://native-land.ca/maps/treaties/cession-711/,77,United States of America
7d69cba1d1ac5c766d1e1db9c68e0f1a,Cession 336,https://native-land.ca/maps/treaties/cession-336/,cession-336,#AF2211,Cession 336,https://native-land.ca/maps/treaties/cession-336/,332,United States of America
7e5db670452daac6a6aada1941421b03,Cession 70,https://native-land.ca/maps/treaties/cession-70/,cession-70,#E122BB,Cession 70,https://native-land.ca/maps/treaties/cession-70/,79,United States of America
8021d0ad1c1da4da889a22e7618c07c3,Cession 90,https://native-land.ca/maps/treaties/cession-90/,cession-90,#5900FF,Cession 90,https://native-land.ca/maps/treaties/cession-90/,33,United States of America
80fdc7ab43222aefb969c060f8baec03,Cession 337,https://native-land.ca/maps/treaties/cession-337/,cession-337,#DB00EE,Cession 337,https://native-land.ca/maps/treaties/cession-337/,352,United States of America
813d3f53568228f6f42abe817091bb4f,Cession 461,https://native-land.ca/maps/treaties/cession-461/,cession-461,#762288,Cession 461,https://native-land.ca/maps/treaties/cession-461/,355,United States of America
813dfd2c021ad330c0313c28dc5d70fa,Cession 578,https://native-land.ca/maps/treaties/cession-578/,cession-578,#170033,Cession 578,https://native-land.ca/maps/treaties/cession-578/,691,United States of America
8154d8d41ea84d878b03dad8a8dcf020,Cession 225,https://native-land.ca/maps/treaties/cession-225/,cession-225,#ED11EE,Cession 225,https://native-land.ca/maps/treaties/cession-225/,3,United States of America
81d525c1f80770afc69dbd7ea4be0f82,Cession 56,https://native-land.ca/maps/treaties/cession-56/,cession-56,#CA0066,Cession 56,https://native-land.ca/maps/treaties/cession-56/,6448,United States of America
82111910f60cfab79a15f8856dfb2811,Cession 343,https://native-land.ca/maps/treaties/cession-343/,cession-343,#691166,Cession 343,https://native-land.ca/maps/treaties/cession-343/,2638,United States of America
823847a1b49e274580af948500cf50c1,Cession 420,https://native-land.ca/maps/treaties/cession-420/,cession-420,#B10088,Cession 420,https://native-land.ca/maps/treaties/cession-420/,313,United States of America
8268edc89211ebe0ec9e2a180a384c53,Cession 271,https://native-land.ca/maps/treaties/cession-271/,cession-271,#6200BB,Cession 271,https://native-land.ca/maps/treaties/cession-271/,10638,United States of America
82751802b9d4321e2a7f2bc391b24e78,Cession 55,https://native-land.ca/maps/treaties/cession-55/,cession-55,#BA00BB,Cession 55,https://native-land.ca/maps/treaties/cession-55/,13020,United States of America
82d7299b0ba16621b4f049d43253acd6,Cession 209,https://native-land.ca/maps/treaties/cession-209/,cession-209,#F90077,Cession 209,https://native-land.ca/maps/treaties/cession-209/,67,United States of America
8330ad11e145ec3fc7e3e05755cb3de6,Cession 258,https://native-land.ca/maps/treaties/cession-258/,cession-258,#B91177,Cession 258,https://native-land.ca/maps/treaties/cession-258/,2018,United States of America
83821ebb20a4138b2a5f6fc4b387e373,Cession 96,https://native-land.ca/maps/treaties/cession-96/,cession-96,#062211,Cession 96,https://native-land.ca/maps/treaties/cession-96/,19,United States of America
83ed092fb7ec967b1fea92ce3ec17df7,Cession 484,https://native-land.ca/maps/treaties/cession-484/,cession-484,#6122DD,Cession 484,https://native-land.ca/maps/treaties/cession-484/,74,United States of America
851987ab91821c49466350c0ec148477,Treaty of Walla Walla 1855 (Cession 362),https://native-land.ca/maps/treaties/cession-362-2/,cession-362-2,#F72299,Treaty of Walla Walla 1855 (Cession 362),https://native-land.ca/maps/treaties/cession-362-2/,29031,United States of America
86c4b6c84972fb51b184248a1de2eae9,Cession 126,https://native-land.ca/maps/treaties/cession-126/,cession-126,#CA00FF,Cession 126,https://native-land.ca/maps/treaties/cession-126/,4909,United States of America
86e20ce8f0aa18c9df6bc86b3dbfa9c3,Cession 260,https://native-land.ca/maps/treaties/cession-260/,cession-260,#A400EE,Cession 260,https://native-land.ca/maps/treaties/cession-260/,30,United States of America
8752a5f318b607d01e52964d8311c840,Cession 497,https://native-land.ca/maps/treaties/cession-497/,cession-497,#2400EE,Cession 497,https://native-land.ca/maps/treaties/cession-497/,951,United States of America
87f4d1311efd8d1749361b8c212a90b9,Cession 249,https://native-land.ca/maps/treaties/cession-249/,cession-249,#6E0022,Cession 249,https://native-land.ca/maps/treaties/cession-249/,107,United States of America
8833afacbe5fe722d35964de625945c7,Cession 538,https://native-land.ca/maps/treaties/cession-538/,cession-538,#951144,Cession 538,https://native-land.ca/maps/treaties/cession-538/,25365,United States of America
887313a066e7721ccb877449c0f27a79,Cession 69,https://native-land.ca/maps/treaties/cession-69/,cession-69,#6F1100,Cession 69,https://native-land.ca/maps/treaties/cession-69/,42572,United States of America
88b19543d563af6297e3fed659352fac,Cession 68,https://native-land.ca/maps/treaties/cession-68/,cession-68,#7B11BB,Cession 68,https://native-land.ca/maps/treaties/cession-68/,78,United States of America
89bd515c294215f864f8e9d94f81ee18,Cession 649,https://native-land.ca/maps/treaties/cession-649/,cession-649,#6322EE,Cession 649,https://native-land.ca/maps/treaties/cession-649/,942,United States of America
89f8677fe315026e574a25d636ecf693,Cession 480,https://native-land.ca/maps/treaties/cession-480/,cession-480,#811166,Cession 480,https://native-land.ca/maps/treaties/cession-480/,3333,United States of America
8a3a25aea58ae6e9b2559b6225727125,Cession 17,https://native-land.ca/maps/treaties/cession-17/,cession-17,#501199,Cession 17,https://native-land.ca/maps/treaties/cession-17/,10,United States of America
8a3f61aed1af8417e16ccc97758a18a9,Cession 567,https://native-land.ca/maps/treaties/cession-567/,cession-567,#CA1144,Cession 567,https://native-land.ca/maps/treaties/cession-567/,13,United States of America
8a6fab16a7eac96aba9d9909c80c4e96,Cession 626,https://native-land.ca/maps/treaties/cession-626/,cession-626,#7A1199,Cession 626,https://native-land.ca/maps/treaties/cession-626/,211,United States of America
8a8133bf54671add69292462233e1d80,Cession 11 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-11/,cession-11,#EA11FF,Cession 11 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-11/,74942,United States of America
8ad7d9a7b9d90d43f8f2152344eb5ea3,Cession 169,https://native-land.ca/maps/treaties/cession-169/,cession-169,#B100AA,Cession 169,https://native-land.ca/maps/treaties/cession-169/,99,United States of America
8bc5257d1a9a1e6e8cf2fc79821548cf,Cession 592,https://native-land.ca/maps/treaties/cession-592/,cession-592,#340033,Cession 592,https://native-land.ca/maps/treaties/cession-592/,1124,United States of America
8c041265bb4ffa6a9fdaabfc9e66a39d,Cession 531,https://native-land.ca/maps/treaties/cession-531/,cession-531,#150033,Cession 531,https://native-land.ca/maps/treaties/cession-531/,1710,United States of America
8d066f80d44e2d52359a25e5253bc803,Cession 637,https://native-land.ca/maps/treaties/cession-637/,cession-637,#0A0033,Cession 637,https://native-land.ca/maps/treaties/cession-637/,622,United States of America
8d4d68f4ab718dc3cf3c291b957f2ece,Cession 562,https://native-land.ca/maps/treaties/cession-562/,cession-562,#D22255,Cession 562,https://native-land.ca/maps/treaties/cession-562/,94864,United States of America
8d720830f995c03ff186f88f577d3a2a,Cession 103,https://native-land.ca/maps/treaties/cession-103/,cession-103,#F40011,Cession 103,https://native-land.ca/maps/treaties/cession-103/,10153,United States of America
8d93b6ddd3dc900e4eff9b6532d70a57,Cession 641,https://native-land.ca/maps/treaties/cession-641/,cession-641,#3F1100,Cession 641,https://native-land.ca/maps/treaties/cession-641/,3708,United States of America
8db2f81d76f8f75417d8c03d82f9f980,Cession 97,https://native-land.ca/maps/treaties/cession-97/,cession-97,#9100EE,Cession 97,https://native-land.ca/maps/treaties/cession-97/,8211,United States of America
8ddb8caf030a5bd7d89246819ab69a86,Cession 403,https://native-land.ca/maps/treaties/cession-403/,cession-403,#7611CC,Cession 403,https://native-land.ca/maps/treaties/cession-403/,179,United States of America
8e024476f644dc4dd863436f02f2dece,Cession 650,https://native-land.ca/maps/treaties/cession-650/,cession-650,#691199,Cession 650,https://native-land.ca/maps/treaties/cession-650/,838,United States of America
8e5926a8c3d3399e8dbd0516bd7616e1,Cession 392,https://native-land.ca/maps/treaties/cession-392/,cession-392,#542200,Cession 392,https://native-land.ca/maps/treaties/cession-392/,426,United States of America
8f0069e0f19583d80dbfb3fc8ba5bd8e,Cession 575,https://native-land.ca/maps/treaties/cession-575/,cession-575,#1900FF,Cession 575,https://native-land.ca/maps/treaties/cession-575/,509,United States of America
8fc36a979fa720c0ab6bae1ba5a32514,Cession 176,https://native-land.ca/maps/treaties/cession-176/,cession-176,#B81199,Cession 176,https://native-land.ca/maps/treaties/cession-176/,19,United States of America
8fcbe8d1fa5445e8a728dde4e89efb6e,Cession 281,https://native-land.ca/maps/treaties/cession-281/,cession-281,#651155,Cession 281,https://native-land.ca/maps/treaties/cession-281/,15600,United States of America
90df4d9e49f90da48f8f6b3ca5221df5,Cession 48,https://native-land.ca/maps/treaties/cession-48/,cession-48,#D20044,Cession 48,https://native-land.ca/maps/treaties/cession-48/,38438,United States of America
914fafb56ab12441ac3c619e16550d86,Cession 513,https://native-land.ca/maps/treaties/cession-513/,cession-513,#4F00BB,Cession 513,https://native-land.ca/maps/treaties/cession-513/,199,United States of America
9169d503c841c870a45d42f7bfbbc61d,Cession 573,https://native-land.ca/maps/treaties/cession-573/,cession-573,#7D00BB,Cession 573,https://native-land.ca/maps/treaties/cession-573/,3853,United States of America
91a41903c6a80fe1299ca37e3683642d,Cession 85,https://native-land.ca/maps/treaties/cession-85/,cession-85,#D21100,Cession 85,https://native-land.ca/maps/treaties/cession-85/,322,United States of America
92a4fed17a4b79a8a02627b010c4e7d8,Cession 426,https://native-land.ca/maps/treaties/cession-426/,cession-426,#1A1144,Cession 426,https://native-land.ca/maps/treaties/cession-426/,192044,United States of America
92aef4896eaa4cad24a8c5ae6f57da49,Cession 114,https://native-land.ca/maps/treaties/cession-114/,cession-114,#B311DD,Cession 114,https://native-land.ca/maps/treaties/cession-114/,100,United States of America
92bcb7344cd57054355669d4c57f3488,Cession 25 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-25/,cession-25,#862277,Cession 25 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-25/,752,United States of America
93323f6fcd13e046cf136f6e4bdcff75,Cession 437,https://native-land.ca/maps/treaties/cession-437/,cession-437,#1F1133,Cession 437,https://native-land.ca/maps/treaties/cession-437/,617,United States of America
938ddea4f7f00fd117019786df108178,Cession 153,https://native-land.ca/maps/treaties/cession-153/,cession-153,#5E11FF,Cession 153,https://native-land.ca/maps/treaties/cession-153/,9510,United States of America
9461ebd2e06cb64ceb7635fc731f6f78,Cession 591,https://native-land.ca/maps/treaties/cession-591/,cession-591,#5922FF,Cession 591,https://native-land.ca/maps/treaties/cession-591/,1116,United States of America
952e803c42507ae501e2d638793a2e23,Cession 447,https://native-land.ca/maps/treaties/cession-447/,cession-447,#8F0000,Cession 447,https://native-land.ca/maps/treaties/cession-447/,27855,United States of America
9591750ba7329ff92f6507c63d9b8ed7,Cession 395,https://native-land.ca/maps/treaties/cession-395/,cession-395,#B70044,Cession 395,https://native-land.ca/maps/treaties/cession-395/,8,United States of America
95e05eb2e6cbfb366244a2a06826c024,Cession 628,https://native-land.ca/maps/treaties/cession-628/,cession-628,#4422CC,Cession 628,https://native-land.ca/maps/treaties/cession-628/,347,United States of America
95e6d72cc67e22858142ffe5cbf6cc6e,Cession 299,https://native-land.ca/maps/treaties/cession-299/,cession-299,#502255,Cession 299,https://native-land.ca/maps/treaties/cession-299/,12541,United States of America
95fd96745f130bc27308f2a951e42c69,Cession 590,https://native-land.ca/maps/treaties/cession-590/,cession-590,#280055,Cession 590,https://native-land.ca/maps/treaties/cession-590/,1119,United States of America
95feb6c5ea4aca8e18d7a4bf331dc8cc,Cession 692,https://native-land.ca/maps/treaties/cession-692/,cession-692,#AE1177,Cession 692,https://native-land.ca/maps/treaties/cession-692/,71540,United States of America
96b595b9c43aefe0e9e5e56c677345ae,Cession 80,https://native-land.ca/maps/treaties/cession-80/,cession-80,#401133,Cession 80,https://native-land.ca/maps/treaties/cession-80/,21771,United States of America
98791de92c100d8873aaa2a8018268af,Cession 428,https://native-land.ca/maps/treaties/cession-428/,cession-428,#F900EE,Cession 428,https://native-land.ca/maps/treaties/cession-428/,24,United States of America
98e153d53f4a064aa7da3259b4853a10,Cession 34,https://native-land.ca/maps/treaties/cession-34/,cession-34,#DF0099,Cession 34,https://native-land.ca/maps/treaties/cession-34/,86,United States of America
98fb82e23934865fed1c8d188e92a85b,Cession 563,https://native-land.ca/maps/treaties/cession-563/,cession-563,#FF0033,Cession 563,https://native-land.ca/maps/treaties/cession-563/,2892,United States of America
996674ec95cf7cdbe6f7423b7bbe6288,Cession 156,https://native-land.ca/maps/treaties/cession-156/,cession-156,#F62200,Cession 156,https://native-land.ca/maps/treaties/cession-156/,43405,United States of America
99b43862e3d7d8f6dce1f3ca430fa475,Cession 235,https://native-land.ca/maps/treaties/cession-235/,cession-235,#8A11EE,Cession 235,https://native-land.ca/maps/treaties/cession-235/,6,United States of America
99dbe4d774c459d6e2adbfc1317d9fa5,Cession 269,https://native-land.ca/maps/treaties/cession-269/,cession-269,#2A11EE,Cession 269,https://native-land.ca/maps/treaties/cession-269/,2967,United States of America
9a3400950393dcd0fc1e5907c338c0ef,Cession 45,https://native-land.ca/maps/treaties/cession-45/,cession-45,#F62233,Cession 45,https://native-land.ca/maps/treaties/cession-45/,86,United States of America
9a5a9303af1e5425a7b254760573b3c9,Cession 30,https://native-land.ca/maps/treaties/cession-30/,cession-30,#A611AA,Cession 30,https://native-land.ca/maps/treaties/cession-30/,9,United States of America
9b4949035d39047e2adf15e6f382528a,Cession 294,https://native-land.ca/maps/treaties/cession-294/,cession-294,#112299,Cession 294,https://native-land.ca/maps/treaties/cession-294/,25957,United States of America
9c044e1e1da35f1ad30e1bbefb94130f,Cession 524,https://native-land.ca/maps/treaties/cession-524/,cession-524,#D800AA,Cession 524,https://native-land.ca/maps/treaties/cession-524/,5031,United States of America
9cab1b8f6934292f0dbde90c1a035d78,Cession 20,https://native-land.ca/maps/treaties/cession-20/,cession-20,#620066,Cession 20,https://native-land.ca/maps/treaties/cession-20/,14,United States of America
9cdc2979da4c32430c975595d5611bc4,Cession 340,https://native-land.ca/maps/treaties/cession-340/,cession-340,#1E2200,Cession 340,https://native-land.ca/maps/treaties/cession-340/,7,United States of America
9d04b7b96318d65f06be455cee754083,Cession 456,https://native-land.ca/maps/treaties/cession-456/,cession-456,#8111BB,Cession 456,https://native-land.ca/maps/treaties/cession-456/,82,United States of America
9d15ba3dc729990cd3e17362d2b3afb9,Cession 430,https://native-land.ca/maps/treaties/cession-430/,cession-430,#9800FF,Cession 430,https://native-land.ca/maps/treaties/cession-430/,25,United States of America
9d429407b64d004def4ac09aaead8216,Cession 439,https://native-land.ca/maps/treaties/cession-439/,cession-439,#5822DD,Cession 439,https://native-land.ca/maps/treaties/cession-439/,429,United States of America
9dca535d7ea30587279cb49980444398,Cession 318,https://native-land.ca/maps/treaties/cession-318/,cession-318,#F411FF,Cession 318,https://native-land.ca/maps/treaties/cession-318/,4748,United States of America
9e0e63e1fe72c60eb5d2ba383aef1b57,Cession 685,https://native-land.ca/maps/treaties/cession-685/,cession-685,#C12244,Cession 685,https://native-land.ca/maps/treaties/cession-685/,15154,United States of America
9f0b4b1500a9e7dd65b83dd76a2c5e81,Cession 81,https://native-land.ca/maps/treaties/cession-81/,cession-81,#4E0066,Cession 81,https://native-land.ca/maps/treaties/cession-81/,65,United States of America
9f16574f7828877de8265b5b415c24c6,Cession 248,https://native-land.ca/maps/treaties/cession-248/,cession-248,#E522DD,Cession 248,https://native-land.ca/maps/treaties/cession-248/,5463,United States of America
9f217c079c4d858429bfc893b3a0d34f,Cession 160,https://native-land.ca/maps/treaties/cession-160/,cession-160,#1B2233,Cession 160,https://native-land.ca/maps/treaties/cession-160/,9774,United States of America
9f368b673181de71d2a791630a09e513,Cession 100,https://native-land.ca/maps/treaties/cession-100/,cession-100,#9C1144,Cession 100,https://native-land.ca/maps/treaties/cession-100/,31872,United States of America
9f551ed4384d750a6d363a043aef04c5,Cession 417,https://native-land.ca/maps/treaties/cession-417/,cession-417,#8D2211,Cession 417,https://native-land.ca/maps/treaties/cession-417/,26,United States of America
a029a655257f9c231bb781045b8bc6bc,Cession 257,https://native-land.ca/maps/treaties/cession-257/,cession-257,#A52255,Cession 257,https://native-land.ca/maps/treaties/cession-257/,116,United States of America
a06fe9051fd274c06dd0da404815083e,Cession 382,https://native-land.ca/maps/treaties/cession-382/,cession-382,#BE0000,Cession 382,https://native-land.ca/maps/treaties/cession-382/,9,United States of America
a158298eb3b843c09fd06bfa491bd406,Cession 32,https://native-land.ca/maps/treaties/cession-32/,cession-32,#840000,Cession 32,https://native-land.ca/maps/treaties/cession-32/,5,United States of America
a21f4d958189c830113e039e2f81b645,Cession 476,https://native-land.ca/maps/treaties/cession-476/,cession-476,#A322AA,Cession 476,https://native-land.ca/maps/treaties/cession-476/,12883,United States of America
a22022cf7deac3348c6e3912ddf93f3b,Cession 134,https://native-land.ca/maps/treaties/cession-134/,cession-134,#500055,Cession 134,https://native-land.ca/maps/treaties/cession-134/,163,United States of America
a25aa1bc848cfaff412c6b2d52006b4d,Cession 677,https://native-land.ca/maps/treaties/cession-677/,cession-677,#B71199,Cession 677,https://native-land.ca/maps/treaties/cession-677/,481,United States of America
a2629924f3b8155a7d1bb0a13d0fbd44,Cession 102,https://native-land.ca/maps/treaties/cession-102/,cession-102,#E71100,Cession 102,https://native-land.ca/maps/treaties/cession-102/,985,United States of America
a266f20b7fc0c173cf00c4527090cf79,Cession 342,https://native-land.ca/maps/treaties/cession-342/,cession-342,#5800EE,Cession 342,https://native-land.ca/maps/treaties/cession-342/,34,United States of America
a3281f16411ece9400d19701b9b7c6e6,Cession 668,https://native-land.ca/maps/treaties/cession-668/,cession-668,#DE2244,Cession 668,https://native-land.ca/maps/treaties/cession-668/,78,United States of America
a337b40d3541a5caee05b8dc6d5f568e,Cession 687,https://native-land.ca/maps/treaties/cession-687/,cession-687,#A300BB,Cession 687,https://native-land.ca/maps/treaties/cession-687/,41436,United States of America
a343d2fba1786a32b7fb876021728910,Cession 229,https://native-land.ca/maps/treaties/cession-229/,cession-229,#B222CC,Cession 229,https://native-land.ca/maps/treaties/cession-229/,29,United States of America
a3aa74efe95afdfc82f5906e8cf13878,Cession 588,https://native-land.ca/maps/treaties/cession-588/,cession-588,#F21133,Cession 588,https://native-land.ca/maps/treaties/cession-588/,2170,United States of America
a40fb730b7c0d2a7a7399554ae04f7dc,Cession 629,https://native-land.ca/maps/treaties/cession-629/,cession-629,#3E1199,Cession 629,https://native-land.ca/maps/treaties/cession-629/,13,United States of America
a463ac435bb7e8f13ba0ce0ecb0e5579,Cession 358,https://native-land.ca/maps/treaties/cession-358/,cession-358,#1611DD,Cession 358,https://native-land.ca/maps/treaties/cession-358/,440,United States of America
a464ace3819462797459f2306376a8e3,Cession 50,https://native-land.ca/maps/treaties/cession-50-2/,cession-50,#9122CC,Cession 50,https://native-land.ca/maps/treaties/cession-50-2/,53463,United States of America
a4ed7f4c4fed31b7c3b9463d5664ede1,Cession 23,https://native-land.ca/maps/treaties/cession-23-2/,cession-23,#7B0055,Cession 23,https://native-land.ca/maps/treaties/cession-23-2/,77,United States of America
a50d3ac7fecff553bd55405d5622af0c,Cession 317,https://native-land.ca/maps/treaties/cession-317/,cession-317,#100055,Cession 317,https://native-land.ca/maps/treaties/cession-317/,5,United States of America
a5611cac2169a686dd910b48f6140cc4,Cession 472,https://native-land.ca/maps/treaties/cession-472/,cession-472,#A411CC,Cession 472,https://native-land.ca/maps/treaties/cession-472/,151,United States of America
a58611c2150d1ff44c11acea372fa056,Cession 623,https://native-land.ca/maps/treaties/cession-623/,cession-623,#8F1144,Cession 623,https://native-land.ca/maps/treaties/cession-623/,5010,United States of America
a6cc22ed14e530b7d051cb63e561b0aa,Cession 182,https://native-land.ca/maps/treaties/cession-182/,cession-182,#F31199,Cession 182,https://native-land.ca/maps/treaties/cession-182/,72,United States of America
a71f538790b70f1feab58e9b821442de,Cession 259,https://native-land.ca/maps/treaties/cession-259/,cession-259,#922277,Cession 259,https://native-land.ca/maps/treaties/cession-259/,210,United States of America
a7b555752e0f6986073b71bb84063010,Cession 84,https://native-land.ca/maps/treaties/cession-84/,cession-84,#6511CC,Cession 84,https://native-land.ca/maps/treaties/cession-84/,1038,United States of America
a7e10f9e2c0d3b6ce45e1b0efcf11620,Cession 26 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-26/,cession-26,#452266,Cession 26 (Treaty of Greenville),https://native-land.ca/maps/treaties/cession-26/,7164,United States of America
a94afaf060da6cbff528151e0ba11b25,Cession 191,https://native-land.ca/maps/treaties/cession-191/,cession-191,#8A0055,Cession 191,https://native-land.ca/maps/treaties/cession-191/,35371,United States of America
a9b988d44bdd8917e38c21ddda3cc6f2,Cession 335,https://native-land.ca/maps/treaties/cession-335/,cession-335,#A10033,Cession 335,https://native-land.ca/maps/treaties/cession-335/,2,United States of America
aa1f43510ef13b7194303b1feb150f62,Cession 96a,https://native-land.ca/maps/treaties/cession-96a/,cession-96a,#580055,Cession 96a,https://native-land.ca/maps/treaties/cession-96a/,64488,United States of America
